id,s2_doy,doy,main_stage,main_stage_percent,secondary_stage,secondary_stage_percent,root_est,leaf_devel,squaring,flowering,boll_devel,boll_open,metalabel,sowing_date,harvest_date
80,163,163,2,100,0,,0,2,0,0,0,0,4,4/4/2021,27/9/2021
80,183,183,3,100,0,,0,0,2,0,0,0,7,4/4/2021,27/9/2021
80,190,191,3,100,4,80.0,0,0,2,1,0,0,8,4/4/2021,27/9/2021
80,200,200,4,100,5,20.0,0,0,0,2,1,0,11,4/4/2021,27/9/2021
80,208,209,4,100,5,60.0,0,0,0,2,1,0,11,4/4/2021,27/9/2021
80,210,209,4,100,5,60.0,0,0,0,2,1,0,11,4/4/2021,27/9/2021
80,213,213,4,100,5,60.0,0,0,0,2,1,0,11,4/4/2021,27/9/2021
80,220,221,4,100,5,80.0,0,0,0,2,1,0,11,4/4/2021,27/9/2021
80,233,232,5,100,4,50.0,0,0,0,1,2,0,12,4/4/2021,27/9/2021
80,243,244,5,100,6,30.0,0,0,0,0,2,1,14,4/4/2021,27/9/2021
80,245,244,5,100,6,30.0,0,0,0,0,2,1,14,4/4/2021,27/9/2021
80,253,254,5,100,6,60.0,0,0,0,0,2,1,14,4/4/2021,27/9/2021
80,255,254,5,100,6,60.0,0,0,0,0,2,1,14,4/4/2021,27/9/2021
80,263,263,6,100,5,30.0,0,0,0,0,1,2,15,4/4/2021,27/9/2021
82,138,139,1,100,0,,2,0,0,0,0,0,1,9/5/2021,27/9/2021
82,140,139,1,100,0,,2,0,0,0,0,0,1,9/5/2021,27/9/2021
82,145,146,1,80,2,20.0,2,1,0,0,0,0,2,9/5/2021,27/9/2021
82,153,152,2,90,1,10.0,1,2,0,0,0,0,3,9/5/2021,27/9/2021
82,158,158,2,100,0,,0,2,0,0,0,0,4,9/5/2021,27/9/2021
82,163,163,2,100,0,,0,2,0,0,0,0,4,9/5/2021,27/9/2021
82,183,183,3,100,0,,0,0,2,0,0,0,7,9/5/2021,27/9/2021
82,190,191,3,100,0,,0,0,2,0,0,0,7,9/5/2021,27/9/2021
82,200,200,3,100,4,100.0,0,0,2,1,0,0,8,9/5/2021,27/9/2021
82,208,209,4,100,5,20.0,0,0,0,2,1,0,11,9/5/2021,27/9/2021
82,210,209,4,100,5,20.0,0,0,0,2,1,0,11,9/5/2021,27/9/2021
82,213,213,4,100,5,50.0,0,0,0,2,1,0,11,9/5/2021,27/9/2021
82,220,221,4,100,5,70.0,0,0,0,2,1,0,11,9/5/2021,27/9/2021
82,233,232,4,100,5,90.0,0,0,0,2,1,0,11,9/5/2021,27/9/2021
82,243,244,5,100,6,10.0,0,0,0,0,2,1,14,9/5/2021,27/9/2021
82,245,244,5,100,6,10.0,0,0,0,0,2,1,14,9/5/2021,27/9/2021
82,253,254,5,100,6,40.0,0,0,0,0,2,1,14,9/5/2021,27/9/2021
82,255,254,5,100,6,40.0,0,0,0,0,2,1,14,9/5/2021,27/9/2021
82,263,263,6,100,5,70.0,0,0,0,0,1,2,15,9/5/2021,27/9/2021
84,133,133,1,100,0,,2,0,0,0,0,0,1,3/5/2021,27/9/2021
84,140,141,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
84,148,149,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
84,150,149,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
84,153,154,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
84,155,154,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
84,160,160,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
84,168,168,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
84,175,175,3,100,0,,0,0,2,0,0,0,7,3/5/2021,27/9/2021
84,185,186,3,100,4,50.0,0,0,2,1,0,0,8,3/5/2021,27/9/2021
84,195,196,4,100,5,60.0,0,0,0,2,1,0,11,3/5/2021,27/9/2021
84,203,203,4,100,5,80.0,0,0,0,2,1,0,11,3/5/2021,27/9/2021
84,218,218,4,100,5,90.0,0,0,0,2,1,0,11,3/5/2021,27/9/2021
84,225,226,5,100,4,50.0,0,0,0,1,2,0,12,3/5/2021,27/9/2021
84,235,236,5,100,6,10.0,0,0,0,0,2,1,14,3/5/2021,27/9/2021
84,248,247,5,100,6,50.0,0,0,0,0,2,1,14,3/5/2021,27/9/2021
84,258,257,6,100,5,10.0,0,0,0,0,1,2,15,3/5/2021,27/9/2021
85,130,130,1,60,2,40.0,2,1,0,0,0,0,2,3/5/2021,27/9/2021
85,138,139,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
85,140,139,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
85,145,146,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
85,158,158,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
85,163,163,2,100,0,,0,2,0,0,0,0,4,3/5/2021,27/9/2021
85,173,173,3,100,0,,0,0,2,0,0,0,7,3/5/2021,27/9/2021
85,183,183,3,100,0,,0,0,2,0,0,0,7,3/5/2021,27/9/2021
85,190,191,3,100,4,100.0,0,0,2,1,0,0,8,3/5/2021,27/9/2021
85,200,200,4,100,5,30.0,0,0,0,2,1,0,11,3/5/2021,27/9/2021
85,213,214,4,100,5,60.0,0,0,0,2,1,0,11,3/5/2021,27/9/2021
85,215,214,4,100,5,60.0,0,0,0,2,1,0,11,3/5/2021,27/9/2021
85,223,223,4,100,5,90.0,0,0,0,2,1,0,11,3/5/2021,27/9/2021
85,233,233,5,100,4,100.0,0,0,0,1,2,0,12,3/5/2021,27/9/2021
85,243,244,5,100,6,50.0,0,0,0,0,2,1,14,3/5/2021,27/9/2021
85,245,244,5,100,6,50.0,0,0,0,0,2,1,14,3/5/2021,27/9/2021
85,250,250,5,100,6,70.0,0,0,0,0,2,1,14,3/5/2021,27/9/2021
85,263,264,6,100,5,20.0,0,0,0,0,1,2,15,3/5/2021,27/9/2021
85,265,264,6,100,5,20.0,0,0,0,0,1,2,15,3/5/2021,27/9/2021
86,125,125,1,90,0,,2,0,0,0,0,0,1,29/4/2021,28/9/2021
86,133,133,1,100,0,,2,0,0,0,0,0,1,29/4/2021,28/9/2021
86,140,141,2,100,0,,0,2,0,0,0,0,4,29/4/2021,28/9/2021
86,148,149,2,100,0,,0,2,0,0,0,0,4,29/4/2021,28/9/2021
86,150,149,2,100,0,,0,2,0,0,0,0,4,29/4/2021,28/9/2021
86,153,154,2,100,0,,0,2,0,0,0,0,4,29/4/2021,28/9/2021
86,155,154,2,100,0,,0,2,0,0,0,0,4,29/4/2021,28/9/2021
86,160,160,2,100,0,,0,2,0,0,0,0,4,29/4/2021,28/9/2021
86,168,168,2,100,0,,0,2,0,0,0,0,4,29/4/2021,28/9/2021
86,175,175,3,100,0,,0,0,2,0,0,0,7,29/4/2021,28/9/2021
86,185,186,3,100,4,80.0,0,0,2,1,0,0,8,29/4/2021,28/9/2021
86,195,195,3,100,4,100.0,0,0,2,1,0,0,8,29/4/2021,28/9/2021
86,203,202,4,100,5,20.0,0,0,0,2,1,0,11,29/4/2021,28/9/2021
86,218,217,4,100,5,70.0,0,0,0,2,1,0,11,29/4/2021,28/9/2021
86,225,226,5,100,4,100.0,0,0,0,1,2,0,12,29/4/2021,28/9/2021
86,235,236,5,100,6,10.0,0,0,0,0,2,1,14,29/4/2021,28/9/2021
86,248,247,5,100,6,60.0,0,0,0,0,2,1,14,29/4/2021,28/9/2021
86,258,257,6,100,5,20.0,0,0,0,0,1,2,15,29/4/2021,28/9/2021
86,268,267,6,100,0,,0,0,0,0,0,2,16,29/4/2021,28/9/2021
88,130,131,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
88,140,140,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
88,148,148,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
88,153,153,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
88,158,159,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
88,160,159,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
88,168,167,2,100,0,,0,2,0,0,0,0,4,29/4/2021,21/9/2021
88,173,174,3,100,0,,0,0,2,0,0,0,7,29/4/2021,21/9/2021
88,175,174,3,100,0,,0,0,2,0,0,0,7,29/4/2021,21/9/2021
88,183,184,3,100,4,,0,0,2,1,0,0,8,29/4/2021,21/9/2021
88,185,184,3,100,4,,0,0,2,1,0,0,8,29/4/2021,21/9/2021
88,193,193,4,100,5,50.0,0,0,0,2,1,0,11,29/4/2021,21/9/2021
88,200,201,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,21/9/2021
88,215,215,4,100,5,100.0,0,0,0,2,1,0,11,29/4/2021,21/9/2021
88,223,223,5,100,4,100.0,0,0,0,1,2,0,12,29/4/2021,21/9/2021
88,235,235,5,100,6,10.0,0,0,0,0,2,1,14,29/4/2021,21/9/2021
88,245,246,5,100,6,40.0,0,0,0,0,2,1,14,29/4/2021,21/9/2021
88,255,256,6,100,5,90.0,0,0,0,0,1,2,15,29/4/2021,21/9/2021
89,130,130,1,100,0,,2,0,0,0,0,0,1,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,138,139,2,100,0,,0,2,0,0,0,0,4,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,140,139,2,100,0,,0,2,0,0,0,0,4,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,145,145,2,100,0,,0,2,0,0,0,0,4,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,153,152,2,100,0,,0,2,0,0,0,0,4,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,158,158,2,100,0,,0,2,0,0,0,0,4,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,163,163,2,100,0,,0,2,0,0,0,0,4,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,173,173,3,100,0,,0,0,2,0,0,0,7,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,183,182,3,100,0,,0,0,2,0,0,0,7,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,190,191,3,100,4,80.0,0,0,2,1,0,0,8,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,200,200,4,100,5,40.0,0,0,0,2,1,0,11,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,208,207,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,213,213,4,100,5,70.0,0,0,0,2,1,0,11,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,220,220,4,100,5,50.0,0,0,0,2,1,0,11,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,230,231,5,100,6,30.0,0,0,0,0,2,1,14,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,243,244,5,100,6,40.0,0,0,0,0,2,1,14,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,245,244,5,100,6,40.0,0,0,0,0,2,1,14,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,250,250,5,100,6,80.0,0,0,0,0,2,1,14,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
89,263,263,6,100,5,,0,0,0,0,1,2,15,29/4/2021,ΣΥΛΛΕΧΘΗΚΕ ΜΕ ΤΑ ΔΕΥΤΕΡΑ ΧΕΡΙΑ
90,130,131,2,100,0,,0,2,0,0,0,0,4,29/4/2021,2/10/2021
90,140,140,2,100,0,,0,2,0,0,0,0,4,29/4/2021,2/10/2021
90,148,148,2,100,0,,0,2,0,0,0,0,4,29/4/2021,2/10/2021
90,153,153,2,100,0,,0,2,0,0,0,0,4,29/4/2021,2/10/2021
90,158,159,2,100,0,,0,2,0,0,0,0,4,29/4/2021,2/10/2021
90,160,159,2,100,0,,0,2,0,0,0,0,4,29/4/2021,2/10/2021
90,168,167,2,100,0,,0,2,0,0,0,0,4,29/4/2021,2/10/2021
90,173,174,3,100,0,,0,0,2,0,0,0,7,29/4/2021,2/10/2021
90,175,174,3,100,0,,0,0,2,0,0,0,7,29/4/2021,2/10/2021
90,183,184,3,100,0,,0,0,2,0,0,0,7,29/4/2021,2/10/2021
90,185,184,3,100,0,,0,0,2,0,0,0,7,29/4/2021,2/10/2021
90,193,194,3,100,4,100.0,0,0,2,1,0,0,8,29/4/2021,2/10/2021
90,195,194,3,100,4,100.0,0,0,2,1,0,0,8,29/4/2021,2/10/2021
90,208,207,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,2/10/2021
90,215,216,4,100,5,80.0,0,0,0,2,1,0,11,29/4/2021,2/10/2021
90,223,223,5,100,4,60.0,0,0,0,1,2,0,12,29/4/2021,2/10/2021
90,235,235,5,100,6,,0,0,0,0,2,1,14,29/4/2021,2/10/2021
90,245,246,5,100,6,30.0,0,0,0,0,2,1,14,29/4/2021,2/10/2021
90,255,256,5,100,6,80.0,0,0,0,0,2,1,14,29/4/2021,2/10/2021
90,265,265,6,100,5,40.0,0,0,0,0,1,2,15,29/4/2021,2/10/2021
91,130,131,2,100,0,,0,2,0,0,0,0,4,29/4/2021,27/9/2021
91,140,140,2,100,0,,0,2,0,0,0,0,4,29/4/2021,27/9/2021
91,148,148,2,100,0,,0,2,0,0,0,0,4,29/4/2021,27/9/2021
91,153,153,2,100,0,,0,2,0,0,0,0,4,29/4/2021,27/9/2021
91,158,159,2,100,0,,0,2,0,0,0,0,4,29/4/2021,27/9/2021
91,160,159,2,100,0,,0,2,0,0,0,0,4,29/4/2021,27/9/2021
91,168,167,2,100,0,,0,2,0,0,0,0,4,29/4/2021,27/9/2021
91,173,174,3,100,0,,0,0,2,0,0,0,7,29/4/2021,27/9/2021
91,175,174,3,100,0,,0,0,2,0,0,0,7,29/4/2021,27/9/2021
91,183,184,3,100,0,,0,0,2,0,0,0,7,29/4/2021,27/9/2021
91,185,184,3,100,0,,0,0,2,0,0,0,7,29/4/2021,27/9/2021
91,193,194,3,100,4,100.0,0,0,2,1,0,0,8,29/4/2021,27/9/2021
91,195,194,3,100,4,100.0,0,0,2,1,0,0,8,29/4/2021,27/9/2021
91,200,201,4,100,5,30.0,0,0,0,2,1,0,11,29/4/2021,27/9/2021
91,215,215,4,100,5,70.0,0,0,0,2,1,0,11,29/4/2021,27/9/2021
91,223,224,5,100,4,80.0,0,0,0,1,2,0,12,29/4/2021,27/9/2021
91,225,224,5,100,4,80.0,0,0,0,1,2,0,12,29/4/2021,27/9/2021
91,235,235,5,100,6,,0,0,0,0,2,1,14,29/4/2021,27/9/2021
91,245,246,5,100,6,50.0,0,0,0,0,2,1,14,29/4/2021,27/9/2021
91,255,256,6,100,5,80.0,0,0,0,0,1,2,15,29/4/2021,27/9/2021
91,265,265,6,100,5,30.0,0,0,0,0,1,2,15,29/4/2021,27/9/2021
92,128,128,1,100,0,,2,0,0,0,0,0,1,28/4/2021,26/9/2021
92,138,138,2,100,0,,0,2,0,0,0,0,4,28/4/2021,26/9/2021
92,145,145,2,100,0,,0,2,0,0,0,0,4,28/4/2021,26/9/2021
92,150,151,2,100,0,,0,2,0,0,0,0,4,28/4/2021,26/9/2021
92,155,155,2,100,0,,0,2,0,0,0,0,4,28/4/2021,26/9/2021
92,160,161,2,100,0,,0,2,0,0,0,0,4,28/4/2021,26/9/2021
92,170,170,2,100,0,,0,2,0,0,0,0,4,28/4/2021,26/9/2021
92,180,180,3,100,0,,0,0,2,0,0,0,7,28/4/2021,26/9/2021
92,198,198,4,100,5,10.0,0,0,0,2,1,0,11,28/4/2021,26/9/2021
92,205,205,4,100,5,20.0,0,0,0,2,1,0,11,28/4/2021,26/9/2021
92,220,220,4,100,5,60.0,0,0,0,2,1,0,11,28/4/2021,26/9/2021
92,230,231,5,100,4,100.0,0,0,0,1,2,0,12,28/4/2021,26/9/2021
92,238,239,5,100,6,10.0,0,0,0,0,2,1,14,28/4/2021,26/9/2021
92,240,239,5,100,6,10.0,0,0,0,0,2,1,14,28/4/2021,26/9/2021
92,248,248,5,100,6,40.0,0,0,0,0,2,1,14,28/4/2021,26/9/2021
92,260,260,6,100,5,40.0,0,0,0,0,1,2,15,28/4/2021,26/9/2021
93,128,128,1,100,0,,2,0,0,0,0,0,1,28/4/2021,24/9/2021
93,135,135,2,100,0,,0,2,0,0,0,0,4,28/4/2021,24/9/2021
93,143,144,2,100,0,,0,2,0,0,0,0,4,28/4/2021,24/9/2021
93,145,144,2,100,0,,0,2,0,0,0,0,4,28/4/2021,24/9/2021
93,150,151,2,100,0,,0,2,0,0,0,0,4,28/4/2021,24/9/2021
93,155,155,2,100,0,,0,2,0,0,0,0,4,28/4/2021,24/9/2021
93,160,161,2,100,0,,0,2,0,0,0,0,4,28/4/2021,24/9/2021
93,170,170,3,90,2,10.0,0,1,2,0,0,0,6,28/4/2021,24/9/2021
93,178,177,3,100,0,,0,0,2,0,0,0,7,28/4/2021,24/9/2021
93,188,188,3,100,4,80.0,0,0,2,1,0,0,8,28/4/2021,24/9/2021
93,190,189,3,100,4,70.0,0,0,2,1,0,0,8,28/4/2021,24/9/2021
93,198,197,4,100,5,50.0,0,0,0,2,1,0,11,28/4/2021,24/9/2021
93,203,204,4,100,5,60.0,0,0,0,2,1,0,11,28/4/2021,24/9/2021
93,205,204,4,100,5,60.0,0,0,0,2,1,0,11,28/4/2021,24/9/2021
93,218,219,4,100,5,80.0,0,0,0,2,1,0,11,28/4/2021,24/9/2021
93,220,219,4,100,5,80.0,0,0,0,2,1,0,11,28/4/2021,24/9/2021
93,230,231,5,100,4,50.0,0,0,0,1,2,0,12,28/4/2021,24/9/2021
93,238,238,5,100,6,30.0,0,0,0,0,2,1,14,28/4/2021,24/9/2021
93,243,244,5,100,6,10.0,0,0,0,0,2,1,14,28/4/2021,24/9/2021
93,245,244,5,100,6,10.0,0,0,0,0,2,1,14,28/4/2021,24/9/2021
93,248,247,5,100,6,60.0,0,0,0,0,2,1,14,28/4/2021,24/9/2021
93,258,258,6,100,5,60.0,0,0,0,0,1,2,15,28/4/2021,24/9/2021
93,260,259,6,100,5,60.0,0,0,0,0,1,2,15,28/4/2021,24/9/2021
96,130,130,1,100,0,,2,0,0,0,0,0,1,29/4/2021,30/09/2021
96,138,139,2,100,0,,0,2,0,0,0,0,4,29/4/2021,30/09/2021
96,140,139,2,100,0,,0,2,0,0,0,0,4,29/4/2021,30/09/2021
96,145,145,2,100,0,,0,2,0,0,0,0,4,29/4/2021,30/09/2021
96,153,152,2,100,0,,0,2,0,0,0,0,4,29/4/2021,30/09/2021
96,158,158,2,100,0,,0,2,0,0,0,0,4,29/4/2021,30/09/2021
96,163,163,2,100,0,,0,2,0,0,0,0,4,29/4/2021,30/09/2021
96,173,173,3,80,2,20.0,0,1,2,0,0,0,6,29/4/2021,30/09/2021
96,183,182,3,100,0,,0,0,2,0,0,0,7,29/4/2021,30/09/2021
96,190,191,3,100,4,80.0,0,0,2,1,0,0,8,29/4/2021,30/09/2021
96,200,200,4,100,5,20.0,0,0,0,2,1,0,11,29/4/2021,30/09/2021
96,213,213,4,100,5,60.0,0,0,0,2,1,0,11,29/4/2021,30/09/2021
96,220,221,4,100,5,80.0,0,0,0,2,1,0,11,29/4/2021,30/09/2021
96,233,232,4,100,5,100.0,0,0,0,2,1,0,11,29/4/2021,30/09/2021
96,253,254,5,100,6,50.0,0,0,0,0,2,1,14,29/4/2021,30/09/2021
96,255,254,5,100,6,50.0,0,0,0,0,2,1,14,29/4/2021,30/09/2021
96,263,263,6,100,5,100.0,0,0,0,0,1,2,15,29/4/2021,30/09/2021
